user_id,pay_days,repay_days
369283496,10,41
369283597,10,16
369284236,30,30
369284741,30,30
369284853,90,90
369284926,30,30
369284989,10,10
369286053,10,10
369286157,10,24
369286429,10,12
369286685,10,88
369287007,10,10
369287747,10,10
369287808,30,33
369287941,10,63
369288136,10,22
369288594,30,37
369288612,10,12
369288633,10,17
369289022,15,15
369289065,30,30
369290294,15,15
369291387,30,30
369291565,10,11
369291661,30,30
369291736,30,31
369292117,30,41
369292200,10,65
369292314,15,15
369292593,15,25
369292798,10,55
369293099,30,31
369293416,15,30
369294197,10,14
369294234,10,60
369294382,30,32
369295151,15,15
369295283,10,116
369295317,30,37
369295340,30,47
369295452,15,15
369295510,10,18
369295640,30,30
369295879,10,23
369296109,15,15
369296148,15,20
369296959,10,11
369297077,30,30
369297222,10,11
369298059,30,31
369298133,10,73
369298461,10,10
369298766,30,33
369298768,10,21
369298812,15,16
369298903,30,30
369299056,10,10
369299191,15,18
369299303,10,32
369299497,15,15
369299865,10,10
369299972,10,25
369300221,10,11
369300455,10,28
369300493,15,19
369300769,10,88
369300820,10,29
369300828,15,15
369301560,30,32
369301900,90,90
369302674,10,12
369302861,15,33
369302948,30,33
369303578,10,58
369303614,15,15
369303650,15,15
369303683,30,37
369303691,10,12
369303718,30,30
369304011,10,10
369304407,10,69
369304918,10,10
369305756,15,31
369305984,30,30
369306077,10,104
369306161,10,93
369306312,15,15
369307814,10,96
369308491,30,33
369308519,15,455
369308615,15,22
369309326,15,15
369309921,15,16
369310377,30,31
369310906,10,12
369311410,10,97
369311451,10,11
369311604,30,30
369311784,10,10
369311982,15,30
369312133,15,21
369312517,15,21
369312934,15,16
369313044,10,10
369313736,30,38
369314082,10,59
369314083,15,24
369315124,30,30
369315584,30,30
369316056,15,16
369317454,10,17
369317782,15,15
369317871,15,30
369317901,15,26
369318359,10,78
369318429,10,61
369318781,10,16
369320268,30,75
369320372,15,29
369320495,15,33
369321614,10,16
369321850,30,45
369321975,10,12
369322547,15,15
369322678,30,30
369323229,15,15
369323813,30,30
369324252,10,23
369324298,10,16
369325730,10,15
369326595,15,15
369327113,10,99
369327504,10,10
369327541,30,40
369327648,10,86
369327782,15,18
369327933,10,40
369328517,10,10
369328598,15,15
369329178,15,36
369329252,10,11
369329380,10,12
369329703,30,30
369330002,10,10
369330213,15,18
369330500,10,13
369330962,30,30
369331485,15,15
369332092,10,10
369332842,15,39
369334349,10,69
369334381,15,42
369334601,30,30
369334812,15,16
369334866,10,11
369334937,10,10
369335800,15,17
369336054,15,20
369336119,30,33
369336466,10,32
369336867,15,15
369339187,15,45
369339936,10,10
369340069,10,10
369340395,90,90
369340522,15,15
369340841,10,29
369341046,10,26
369341199,30,31
369341403,15,15
369342390,30,32
369343028,30,30
369343118,10,42
369344443,30,30
369344741,10,10
369345899,15,15
369346009,30,30
369346765,15,22
369346925,30,30
369347016,15,15
369347154,30,30
369347222,10,48
369347665,15,21
369347753,15,30
369347904,10,102
369348069,10,59
369348290,30,30
369348429,10,54
369349915,15,20
369351661,10,34
369351959,10,10
369352255,30,30
369354052,15,20
369354108,10,80
369354607,30,30
369355544,30,30
369356144,30,32
369356287,10,10
369356407,30,31
369357096,15,25
369357627,10,52
369358325,15,24
369358381,15,16
369358778,30,30
369358986,30,30
369359389,30,31
369360941,30,30
369362369,30,30
369363139,10,18
369363726,30,32
369363741,90,90
369363773,30,30
369364105,30,30
369364634,15,17
369364849,15,16
369366472,10,61
369367043,10,11
369367264,10,10
369369238,30,32
369369370,10,22
369369746,15,16
369369878,15,15
369370671,10,29
369370926,10,10
369371710,30,30
369372618,10,100
369372671,15,15
369373516,15,15
369375694,15,16
369377179,30,30
369378009,15,15
369378289,90,90
369378552,10,13
369378939,15,18
369379174,15,15
369380004,15,15
369380040,15,16
369380115,15,32
369380288,30,44
369380362,10,73
369380399,30,30
369380579,15,36
369381258,30,30
369381423,15,29
369381945,15,15
369382225,15,15
369382320,10,34
369382327,15,15
369382538,15,29
369382562,15,31
369382593,10,92
369382636,15,15
369383090,10,11
369383185,10,66
369383626,10,11
369383645,10,10
369383841,15,15
369384257,15,15
369384337,15,15
369384787,30,44
369385202,10,13
369385508,10,10
369385566,10,10
369385692,10,25
369385701,15,20
369385902,10,25
369386756,30,30
369387053,15,19
369387413,15,15
369387476,15,15
369387651,10,29
369387836,10,10
369387935,15,46
369388166,30,30
369388256,15,27
369388339,30,37
369388388,15,23
369388518,15,15
369388621,10,17
369388811,15,16
369388884,10,11
369389061,15,15
369389352,10,41
369389620,15,17
369389659,10,10
369390038,15,15
369390045,30,33
369390306,10,10
369390848,10,38
369391382,30,30
369391513,15,15
369392310,30,31
369392354,15,15
369392773,30,30
369392965,30,30
369393008,10,12
369393224,15,16
369393272,15,23
369393408,30,30
369393436,10,56
369393753,15,15
369394836,15,19
369394923,10,91
369395014,10,63
369395410,10,61
369395863,10,36
369396451,10,85
369397359,10,43
369397632,10,10
369397782,30,31
369399394,15,15
369400047,10,22
369400117,15,17
369400432,10,10
369400541,30,30
369400560,15,15
369400628,15,15
369400653,30,31
369400817,30,30
369401222,30,30
369401514,15,15
369401802,30,61
369401826,10,29
369402094,10,40
369402631,30,31
369403706,30,30
369403835,15,35
369404137,10,68
369404715,30,48
369404840,30,30
369405157,10,40
369405873,10,58
369406049,10,87
369406127,15,19
369406179,30,31
369406249,10,15
369406649,10,52
369406693,10,26
369406774,15,16
369407224,15,30
369408679,15,18
369408698,10,11
369408869,15,21
369408955,30,30
369410479,10,24
369412020,10,41
369412139,90,90
369412394,90,90
369412998,10,43
369413575,15,16
369413695,15,17
369413743,30,30
369414434,10,10
369415136,30,30
369415321,15,16
369415755,10,13
369415915,15,15
369416253,30,30
369416272,30,30
369416316,15,16
369416700,10,101
369417693,10,13
369417746,10,49
369418768,10,25
369419086,30,31
369419187,10,25
369419363,15,15
369419673,10,71
369419952,15,33
369419996,30,34
369420413,10,10
369420925,10,19
369421050,30,107
369421171,30,31
369421384,15,15
369422112,10,26
369422143,10,55
369422158,10,93
369422202,30,33
369422328,30,30
369422430,30,30
369422647,10,20
369422777,15,15
369423685,10,27
369423992,15,15
369424072,15,15
369424483,10,10
369424691,30,53
369424713,15,15
369425086,15,15
369425204,10,11
369426079,15,15
369426260,15,15
369426885,15,15
369427142,10,108
369427398,10,10
369427702,30,42
369428490,10,11
369428520,15,16
369428948,10,48
369429417,10,10
369429438,10,40
369429489,10,27
369429603,10,10
369429744,10,11
369429867,10,19
369429932,15,16
369430236,10,11
369430341,10,10
369431200,15,15
369432182,15,23
369433119,15,15
369433173,30,35
369433938,10,10
369435491,15,15
369435528,10,95
369435620,10,32
369437181,30,46
369437362,15,15
369437906,10,11
369438133,15,19
369438507,10,23
369438793,10,10
369438884,15,15
369439451,10,78
369439472,10,11
369439906,30,30
369440457,30,106
369440990,10,47
369442720,30,30
369442895,30,32
369443243,10,11
369443375,30,30
369444614,15,26
369445011,30,30
369446452,10,10
369446658,15,15
369446666,10,82
369448322,30,30
369448917,30,32
369449278,30,60
369450570,10,10
369450890,15,15
369451003,10,11
369451097,30,30
369451504,10,32
369451787,15,27
369451969,10,10
369452923,15,16
369454133,30,34
369454255,30,30
369454281,30,31
369454867,10,11
369455073,10,78
369456558,10,19
369457476,10,10
369457652,15,15
369458519,10,75
369459518,30,35
369459896,10,11
369460009,15,15
369460048,15,16
369460049,15,17
369460119,30,31
369460127,15,25
369460165,15,15
369460417,10,11
369460482,10,41
369460571,90,91
369460662,15,15
369460808,15,30
369461595,15,30
369461844,15,31
369462907,30,30
369463184,15,16
369463198,15,15
369463779,10,58
369463870,10,54
369464002,15,27
369464020,15,15
369464384,10,10
369465218,30,30
369465315,30,30
369465811,10,19
369466000,10,23
369466137,15,15
369466639,10,103
369466869,15,15
369466901,10,58
369466998,30,30
369467367,10,23
369467555,30,30
369467910,10,12
369467950,15,23
369468665,15,21
369468770,10,55
369468971,10,42
369469780,30,40
369470030,15,21
369470289,10,36
369470328,30,30
369470854,10,45
369471118,10,74
369471686,15,48
369472233,30,32
369472623,15,45
369472677,15,43
369472720,30,35
369473095,10,22
369473267,30,30
369473280,10,23
369473478,10,10
369473494,15,15
369473515,10,26
369473782,10,18
369473827,10,12
369474052,10,39
369474066,10,69
369474611,30,34
369474791,10,27
369474798,30,32
369475852,10,10
369476225,15,39
369476330,10,10
369476344,30,30
369477127,15,16
369477678,10,30
369478073,15,16
369478233,10,40
369478907,10,16
369479194,15,15
369479339,30,30
369479521,10,25
369480112,10,22
369481064,30,30
369481125,10,33
369481491,15,20
369481856,15,15
369481900,15,19
369481911,10,11
369482113,30,30
369482616,10,10
369482854,10,91
369483063,10,40
369483181,10,12
369483253,10,11
369483302,30,45
369483331,10,11
369483457,30,90
369483502,10,13
369483906,30,34
369484378,30,37
369484575,30,30
369484598,30,32
369484637,15,37
369484679,10,10
369484896,15,15
369485923,15,50
369486242,30,33
369486276,30,65
369486282,30,30
369486476,30,34
369486626,30,30
369487038,30,30
369487764,10,14
369488567,10,48
369488790,10,38
369489071,10,94
369489114,30,37
369489252,10,93
369489640,30,30
369489790,30,30
369489926,30,31
369490059,10,10
369490142,10,39
369490398,10,21
369490463,15,15
369490580,15,37
369490660,15,16
369491239,30,55
369491258,10,10
369491361,15,15
369491486,15,16
369491562,10,11
369491584,30,30
369491636,10,32
369491713,10,12
369491724,10,13
369492242,10,25
369492266,15,15
369492413,10,10
369492544,10,10
369493024,15,17
369493044,10,10
369493220,15,15
369493447,15,18
369493552,30,34
369493591,15,18
369493716,30,32
369493736,10,10
369493804,15,17
369494028,10,27
369494077,10,10
369494256,30,30
369494284,30,105
369494287,30,31
369494323,30,31
369494432,30,30
369494444,30,30
369494460,15,15
369494656,10,18
369494694,10,10
369494698,30,33
369494813,30,31
369494820,30,33
369494846,10,27
369494871,10,51
369495391,30,30
369495567,10,10
369495784,30,30
369495846,15,32
369495965,10,10
369496073,30,51
369496185,30,30
369496316,15,40
369496345,90,90
369496500,10,16
369497034,10,79
369497048,10,14
369497165,10,19
369497740,10,23
369497753,10,120
369497978,30,30
369498124,30,31
369498279,10,11
369498395,15,18
369498622,15,18
369498651,30,31
369498673,15,27
369498815,30,30
369498868,30,45
369498978,10,68
369499288,10,50
369499332,30,30
369499353,15,21
369499405,10,55
369499439,15,18
369499643,15,15
369499779,10,11
369499889,30,31
369499960,30,30
369500029,10,32
369500167,30,32
369500285,30,55
369500310,15,17
369500532,10,15
369500584,30,30
369500710,30,30
369500713,15,25
369500730,10,73
369501108,10,46
369501129,10,81
369501141,30,31
369501238,10,65
369501511,30,30
369501643,15,15
369501798,30,30
369501858,30,31
369501940,30,62
369501963,10,16
369501964,10,11
369502114,10,46
369502247,15,15
369502285,10,33
369502391,10,55
369502468,30,30
369502543,30,30
369502643,15,16
369502797,30,30
369502877,10,14
369502899,10,16
369502931,30,30
369503093,30,31
369503106,10,40
369503204,15,15
369503248,10,43
369503295,30,31
369503318,15,16
369503328,10,10
369503411,30,36
369503488,10,15
369503619,10,10
369503652,10,20
369503877,10,44
369504090,30,30
369504206,10,112
369504377,30,32
369504399,10,10
369504568,30,30
369505004,30,30
369505029,30,30
369505071,15,15
369505084,15,16
369505170,10,35
369505528,10,32
369505557,15,32
369505575,10,10
369505582,30,30
369505762,15,22
369505781,10,26
369506079,30,30
369506245,10,32
369506370,30,30
369506417,30,30
369506531,30,66
369506600,10,15
369506628,10,44
369506656,30,30
369506721,10,67
369506900,10,13
369506943,10,84
369507082,30,30
369507379,10,10
369507432,10,17
369507450,10,16
369507488,10,15
369508118,30,70
369508236,10,40
369508562,15,19
369508631,15,17
369508737,10,46
369508863,30,31
369508922,15,15
369509282,30,46
369509418,15,15
369509491,10,10
369509637,30,40
369509835,30,44
369509918,30,30
369509963,30,35
369509980,10,63
369510281,15,15
369510296,30,32
369510301,10,86
369510463,15,16
369510518,10,10
369510562,10,10
369510579,15,15
369510706,10,108
369510831,10,21
369510849,30,30
369510886,10,65
369510984,10,10
369511213,10,26
369511225,90,90
369511315,10,14
369511419,15,15
369511497,10,31
369511656,30,30
369511845,30,30
369512053,30,30
369512334,10,39
369512362,30,30
369512391,30,31
369512448,10,66
369512472,10,100
369512568,10,10
369512581,10,11
369512601,10,48
369512679,15,15
369512914,10,11
369512986,15,15
369512987,10,71
369513072,10,28
369513083,30,33
369513090,30,31
369513225,10,15
369513266,15,36
369513304,30,40
369513521,15,17
369513531,15,16
369513779,10,12
369513916,30,30
369514143,10,11
369514172,10,20
369514228,10,40
369514433,15,32
369514526,30,30
369514628,15,15
369514778,30,30
369514874,30,60
369514990,30,75
369515007,10,12
369515066,15,15
369515127,30,45
369515228,30,30
369515371,10,64
369515713,10,48
369515738,10,39
369515826,30,33
369515892,15,18
369516364,15,15
369516386,15,15
369516481,30,48
369516486,15,18
369516495,15,21
369517002,15,16
369517312,30,39
369517324,30,30
369517582,10,37
369517874,10,26
369517892,15,17
369518138,10,33
369518233,30,53
369518506,10,25
369518664,15,19
369518683,10,10
369518919,10,42
369518996,10,52
369518999,30,35
369519093,30,32
369519251,30,33
369519277,10,36
369519682,10,36
369519724,15,31
369520978,10,41
369521005,30,31
369521025,15,16
369521073,10,51
369521274,10,41
369521338,30,30
369521537,30,40
369521551,10,76
369521687,30,30
369521846,10,47
369521896,15,16
369522053,10,69
369522075,30,32
369522081,30,30
369522139,10,68
369522250,30,30
369522899,15,35
369522926,30,30
369523036,10,15
369523943,30,31
369524031,30,32
369524159,30,33
369524296,30,30
369524414,30,30
369524460,30,34
369524735,30,30
369525144,10,59
369525471,10,12
369525890,10,11
369525987,10,20
369526158,15,18
369527696,90,91
369527951,10,65
369528174,30,30
369528376,30,30
369528646,30,30
369528887,10,31
369528926,30,30
369529290,10,41
369529312,10,33
369529425,30,30
369529578,10,20
369529729,15,30
369529775,15,44
369529851,30,32
369529925,30,30
369530035,10,34
369530507,15,15
369530791,10,10
369530880,30,30
369531032,30,30
369531226,10,47
369531621,10,10
369531897,30,32
369531944,30,30
369532093,10,68
369532149,15,15
369532882,10,11
369532897,30,50
369532898,10,15
369533130,30,56
369533158,10,10
369533164,30,32
369533534,30,70
369533815,10,10
369533878,30,31
369534017,10,23
369534074,15,15
369534982,15,15
369535221,10,11
369535339,15,15
369535460,30,32
369535510,15,15
369535588,10,10
369535719,30,30
369535818,30,32
369535846,15,33
369535873,30,39
369535973,15,16
369536388,30,30
369536398,15,40
369536500,10,10
369536882,15,18
369537043,30,30
369537385,15,16
369537415,10,20
369537930,30,60
369537959,10,10
369538034,15,20
369538374,15,16
369538394,10,11
369538405,10,14
369538889,10,21
369540194,10,43
369540238,30,31
369540338,30,32
369540616,30,30
369541015,15,15
369541447,15,20
369541509,10,11
369541613,10,75
369541643,10,10
369541823,15,15
369542137,10,10
369542143,30,30
369542159,10,71
369542359,30,30
369542817,30,35
369542873,10,10
369543194,10,69
369543288,15,25
369543302,10,14
369543428,30,32
369543478,10,11
369543525,30,30
369544140,30,30
369544251,15,16
369544964,15,15
369545218,30,30
369545253,15,19
369545261,10,28
369545294,10,11
369545339,15,16
369545364,15,16
369545598,10,10
369545632,10,54
369546086,10,48
369546204,15,19
369546253,10,38
369546339,30,30
369546343,10,77
369546380,30,37
369547045,30,31
369547158,10,56
369547398,30,32
369547489,15,15
369547686,15,16
369547781,10,36
369547912,15,15
369548203,10,102
369548254,15,15
369548691,15,15
369548903,10,70
369548990,30,31
369549358,15,23
369549367,30,35
369549498,10,14
369549567,30,48
369549745,15,27
369550061,15,15
369550252,15,15
369550290,10,13
369550316,10,23
369550565,10,13
369550717,30,30
369550778,10,14
369550830,10,51
369551579,10,13
369551707,30,32
369551894,10,10
369552016,15,23
369552195,10,42
369552261,10,96
369552888,10,20
369553232,10,10
369553704,10,20
369553999,15,22
369554128,15,16
369555131,15,15
369555310,10,11
369555503,10,10
369555701,10,11
369555834,10,21
369555906,15,16
369556109,10,14
369556681,10,10
369556773,15,16
369557196,10,50
369557560,15,16
369558107,30,32
369558459,10,76
369559217,30,31
369560136,15,31
369560286,30,36
369560364,15,15
369560639,10,34
369561148,15,15
369561346,30,30
369561651,15,16
369561899,10,27
369562096,10,60
369562369,10,88
369563232,15,46
369564633,10,14
369564985,10,40
369565018,15,30
369565071,30,44
369565328,30,42
369565552,10,10
369565608,10,35
369565662,30,30
369565688,10,46
369565953,10,62
369565959,10,76
369566291,15,22
369566371,15,15
369566717,30,31
369567046,10,11
369567485,15,19
369567581,30,30
369567845,10,75
369568015,15,15
369568069,30,32
369568105,10,66
369568296,30,59
369568443,30,30
369569072,10,14
369569082,10,15
369569419,30,68
369569565,30,30
369569937,10,39
369570297,10,31
369570473,10,50
369571028,30,30
369571579,10,28
369571773,15,15
369571875,10,51
369572005,10,11
369572110,10,30
369572426,10,92
369572577,15,15
369572619,15,21
369572790,10,18
369572873,15,15
369573393,15,15
369574191,30,60
369574303,10,19
