,usage,pay
22982,30,30
22983,30,31
22984,30,38
22985,15,6
22986,15,16
22987,30,30
22988,30,51
22989,15,16
22990,15,14
22991,15,14
22992,15,21
22993,15,13
22994,15,24
22995,15,19
22996,30,31
22997,30,32
22998,15,22
22999,15,15
23000,30,35
23001,15,16
23002,15,41
23003,15,0
23004,15,16
23005,15,11
23006,30,11
23007,30,31
23008,15,16
23009,15,17
23010,15,51
23011,15,16
23012,30,37
23013,15,16
23014,30,30
23015,15,24
23016,15,0
23017,15,0
23018,30,30
23019,15,16
23020,15,16
23021,15,16
23022,30,0
23023,15,21
23024,30,3
23025,15,15
23026,30,41
23027,15,0
23028,15,51
23029,30,40
23030,30,48
23031,15,16
23032,15,51
23033,30,32
23034,30,26
23035,15,16
23036,15,11
23037,15,16
23038,15,16
23039,15,18
23040,15,21
23041,30,28
23042,15,19
23043,15,0
23044,30,29
23045,15,15
23046,90,42
23047,15,16
23048,15,14
23049,15,18
23050,30,36
23051,15,17
23052,15,15
23053,30,37
23054,30,32
23055,30,33
23056,30,32
23057,30,42
23058,30,31
23059,30,31
23060,15,18
23061,15,16
23062,30,32
23063,30,25
23064,15,16
23065,15,14
23066,15,14
23067,30,30
23068,30,31
23069,15,22
23070,30,0
23071,30,31
23072,15,20
23073,30,30
23074,30,31
23075,30,30
23076,15,16
23077,30,0
23078,30,37
23079,30,0
23080,15,28
23081,15,10
23082,15,16
23083,15,28
23084,30,32
23085,30,3
23086,15,24
23087,15,9
23088,15,7
23089,15,14
23090,15,15
23091,30,31
23092,30,20
23093,30,26
23094,90,50
23095,30,0
23096,30,26
23097,15,6
23098,30,30
23099,30,5
23100,30,34
23101,30,31
23102,30,34
23103,15,18
23104,15,14
23105,30,31
23106,30,31
23107,30,0
23108,30,31
23109,15,20
23110,15,18
23111,15,12
23112,30,35
23113,30,27
23114,15,15
23115,15,32
23116,30,31
23117,15,0
23118,15,16
23119,30,31
23120,30,30
23121,15,19
23122,30,33
23123,30,3
23124,15,29
23125,30,31
23126,15,21
23127,15,25
23128,30,2
23129,15,13
23130,30,32
23131,15,16
23132,15,0
23133,90,0
23134,15,20
23135,30,32
23136,15,22
23137,15,16
23138,15,24
23139,15,16
23140,30,20
23141,30,19
23142,30,31
23143,15,14
23144,15,20
23145,15,33
23146,15,50
23147,15,25
23148,15,14
23149,30,11
23150,30,30
23151,30,30
23152,15,5
23153,30,0
23154,30,31
23155,15,13
23156,30,0
23157,15,16
23158,15,22
23159,15,35
23160,15,13
23161,30,31
23162,15,21
23163,15,0
23164,30,32
23165,15,16
23166,15,15
23167,30,30
23168,15,20
23169,15,13
23170,30,33
23171,15,15
23172,15,16
23173,30,2
23174,30,31
23175,15,21
23176,90,0
23177,15,16
23178,30,31
23179,30,31
23180,30,31
23181,30,36
23182,15,10
23183,30,32
23184,15,29
23185,15,16
23186,15,23
23187,15,36
23188,30,0
23189,30,31
23190,15,48
23191,15,22
23192,15,31
23193,30,31
23194,30,33
23195,30,37
23196,15,28
23197,15,16
23198,15,21
23199,15,17
23200,30,26
23201,15,51
23202,15,13
23203,15,12
23204,15,25
23205,15,16
23206,15,16
23207,30,30
23208,15,15
23209,15,8
23210,15,14
23211,30,22
23212,30,30
23213,30,10
23214,30,31
23215,15,16
23216,30,16
23217,15,25
23218,15,13
23219,15,1
23220,15,4
23221,15,11
23222,15,39
23223,30,34
23224,30,31
23225,30,2
23226,15,17
23227,30,30
23228,90,0
23229,15,16
23230,15,17
23231,30,30
23232,15,19
23233,15,20
23234,15,20
23235,15,16
23236,15,13
23237,15,13
23238,15,16
23239,30,13
23240,15,6
23241,15,16
23242,15,0
23243,15,26
23244,15,10
23245,30,35
23246,15,16
23247,15,18
23248,15,17
23249,15,16
23250,30,29
23251,30,30
23252,30,33
23253,15,38
23254,30,1
23255,30,34
23256,30,3
23257,15,24
23258,15,19
23259,30,8
23260,15,15
23261,15,20
23262,15,15
23263,15,30
23264,15,16
23265,15,16
23266,15,13
23267,30,31
23268,15,17
23269,15,11
23270,15,16
23271,30,1
23272,15,23
23273,15,17
23274,15,11
23275,30,31
23276,30,32
23277,15,16
23278,15,27
23279,15,8
23280,15,16
23281,15,21
23282,30,25
23283,30,28
23284,30,34
23285,30,30
23286,15,11
23287,30,12
23288,15,16
23289,15,17
23290,30,43
23291,15,11
23292,15,0
23293,15,19
23294,30,33
23295,30,29
23296,15,44
23297,30,6
23298,15,16
23299,15,17
23300,30,31
23301,15,16
23302,30,34
23303,15,14
23304,15,38
23305,15,13
23306,15,49
23307,30,34
23308,15,28
23309,15,6
23310,15,25
23311,30,0
23312,30,35
23313,15,18
23314,15,33
23315,15,16
23316,15,5
23317,15,16
23318,30,31
23319,15,16
23320,30,33
23321,30,34
23322,30,32
23323,30,29
23324,15,34
23325,30,32
23326,15,0
23327,15,16
23328,15,0
23329,15,17
23330,30,30
23331,15,16
23332,30,29
23333,30,32
23334,30,0
23335,15,16
23336,30,32
23337,30,32
23338,15,15
23339,30,0
23340,15,0
23341,30,31
23342,15,2
23343,30,50
23344,30,31
23345,30,30
23346,30,19
23347,30,10
23348,30,30
23349,15,13
23350,15,21
23351,15,0
23352,30,31
23353,30,0
23354,15,15
23355,30,11
23356,15,10
23357,15,15
23358,15,0
23359,15,16
23360,15,0
23361,15,12
23362,30,27
23363,15,17
23364,15,36
23365,30,32
23366,15,14
23367,15,16
23368,15,19
23369,30,13
23370,15,21
23371,30,31
23372,15,17
23373,30,31
23374,30,28
23375,15,15
23376,30,30
23377,15,17
23378,15,17
23379,30,31
23380,90,0
23381,15,16
23382,15,16
23383,15,31
23384,30,28
23385,30,31
23386,15,13
23387,15,41
23388,30,29
23389,15,16
23390,15,16
23391,15,0
23392,15,16
23393,30,31
23394,15,20
23395,15,15
23396,15,19
23397,15,16
23398,15,17
23399,30,31
23400,15,13
23401,15,28
23402,15,13
23403,15,16
23404,15,14
23405,30,31
23406,15,26
23407,15,16
23408,30,31
23409,15,17
23410,30,30
23411,30,31
23412,30,34
23413,15,16
23414,15,14
23415,30,30
23416,90,2
23417,15,24
23418,15,13
23419,30,0
23420,15,6
23421,30,31
23422,30,36
23423,15,24
23424,30,30
23425,15,6
23426,15,16
23427,15,38
23428,30,33
23429,30,32
23430,15,19
23431,30,42
23432,15,27
23433,15,16
23434,30,26
23435,15,37
23436,15,14
23437,30,33
23438,30,0
23439,15,17
23440,30,33
23441,15,14
23442,15,14
23443,30,28
23444,30,25
23445,15,21
23446,30,32
23447,15,16
23448,15,15
23449,15,15
23450,15,14
23451,90,24
23452,15,20
23453,15,7
23454,15,15
23455,30,32
23456,30,30
23457,30,30
23458,30,29
23459,15,50
23460,15,14
23461,15,17
23462,15,13
23463,15,6
23464,15,32
23465,15,14
23466,15,25
23467,30,29
23468,15,14
23469,15,17
23470,15,29
23471,30,35
23472,15,11
23473,30,45
23474,15,0
23475,30,31
23476,15,15
23477,15,29
23478,15,20
23479,30,32
23480,15,21
23481,15,16
23482,15,16
23483,30,29
23484,30,0
23485,30,0
23486,30,29
23487,30,31
23488,15,12
23489,15,15
23490,30,28
23491,30,31
23492,30,38
23493,15,17
23494,15,15
23495,30,33
23496,15,19
23497,15,19
23498,15,16
23499,15,36
23500,15,19
23501,15,16
23502,30,35
23503,15,16
23504,15,16
23505,15,17
23506,15,19
23507,15,16
23508,15,13
23509,15,24
23510,15,18
23511,30,31
23512,30,27
23513,15,20
23514,30,19
23515,15,51
23516,15,18
23517,15,32
23518,30,21
23519,30,30
23520,15,16
23521,15,4
23522,15,16
23523,15,12
23524,15,12
23525,15,15
23526,30,34
23527,15,28
23528,30,26
23529,30,33
23530,30,33
23531,15,5
23532,15,16
23533,15,17
23534,15,25
23535,15,15
23536,30,30
23537,30,31
23538,30,27
23539,30,48
23540,15,19
23541,15,13
23542,15,25
23543,15,2
23544,15,18
23545,30,0
23546,30,29
23547,15,17
23548,15,16
23549,30,31
23550,30,34
23551,15,13
23552,15,31
23553,15,24
23554,15,17
23555,15,16
23556,15,35
23557,15,0
23558,30,31
23559,30,33
23560,30,24
23561,30,33
23562,30,31
23563,30,30
23564,15,16
23565,15,46
23566,30,29
23567,15,15
23568,30,15
23569,15,10
23570,15,10
23571,15,28
23572,30,31
23573,30,33
23574,15,17
23575,15,4
23576,15,22
23577,15,34
23578,15,15
23579,15,9
23580,15,17
23581,15,24
23582,15,10
23583,15,34
23584,15,16
23585,30,21
23586,15,13
23587,15,17
23588,30,27
23589,15,16
23590,15,8
23591,15,16
23592,15,16
23593,30,29
23594,30,32
23595,15,13
23596,30,32
23597,15,14
23598,15,13
23599,30,31
23600,15,16
23601,15,19
23602,30,37
23603,15,15
23604,15,21
23605,30,3
23606,15,16
23607,30,17
23608,15,9
23609,15,34
23610,15,14
23611,30,38
23612,15,0
23613,15,16
23614,15,17
23615,15,33
23616,30,32
23617,30,33
23618,15,16
23619,15,3
23620,30,31
23621,15,19
23622,30,5
23623,30,39
23624,15,17
23625,30,42
23626,15,17
23627,30,31
23628,15,34
23629,30,31
23630,30,34
23631,15,16
23632,15,20
23633,30,46
23634,15,7
23635,30,31
23636,15,17
23637,30,28
23638,30,2
23639,15,2
23640,30,30
23641,30,0
23642,15,16
23643,30,17
23644,30,24
23645,30,40
23646,15,15
23647,30,7
23648,15,16
23649,15,15
23650,30,35
23651,15,0
23652,30,30
23653,30,2
23654,30,33
23655,15,16
23656,15,0
23657,15,17
23658,30,27
23659,15,36
23660,15,16
23661,15,15
23662,30,37
23663,30,31
23664,15,0
23665,30,28
23666,15,19
23667,15,6
23668,15,11
23669,15,17
23670,15,14
23671,30,16
23672,15,19
23673,30,39
23674,15,16
23675,15,16
23676,15,6
23677,15,18
23678,30,30
23679,15,21
23680,15,36
23681,15,15
23682,15,12
23683,15,34
23684,15,0
23685,30,20
23686,15,25
23687,15,52
23688,90,9
23689,15,13
23690,15,16
23691,30,30
23692,15,13
23693,15,5
23694,15,26
23695,15,13
23696,15,15
23697,30,26
23698,15,17
23699,30,20
23700,30,19
23701,30,29
23702,30,31
23703,30,12
23704,30,22
23705,15,4
23706,30,31
23707,15,46
23708,15,15
23709,30,13
23710,15,32
23711,30,29
23712,15,17
23713,30,32
23714,30,30
23715,15,16
23716,15,30
23717,15,16
23718,15,13
23719,15,21
23720,15,0
23721,15,16
23722,30,30
23723,15,15
23724,15,15
23725,30,32
23726,15,21
23727,30,26
23728,15,15
23729,15,16
23730,30,16
23731,30,31
23732,30,13
23733,15,15
23734,30,27
23735,30,44
23736,15,1
23737,15,32
23738,30,30
23739,15,25
23740,30,31
23741,15,18
23742,30,31
23743,30,20
23744,30,34
23745,15,13
23746,15,0
23747,30,47
23748,15,26
23749,15,15
23750,15,10
23751,30,30
23752,15,18
23753,15,23
23754,15,16
23755,30,26
23756,15,13
23757,15,9
23758,30,27
23759,15,17
23760,15,21
23761,30,26
23762,15,24
23763,15,24
23764,30,29
23765,30,38
23766,30,29
23767,15,21
23768,30,30
23769,15,15
23770,15,15
23771,15,32
23772,15,14
23773,15,0
23774,30,27
23775,15,5
23776,15,19
23777,30,27
23778,30,44
23779,15,31
23780,15,16
23781,15,51
23782,15,23
23783,15,16
23784,30,34
23785,30,31
23786,15,16
23787,15,16
23788,15,17
23789,15,16
23790,30,36
23791,15,20
23792,15,15
23793,30,31
23794,15,16
23795,30,31
23796,30,31
23797,15,18
23798,15,15
23799,15,21
23800,15,16
23801,15,25
23802,15,16
23803,15,17
23804,15,20
23805,15,16
23806,30,2
23807,30,46
23808,15,16
23809,15,24
23810,15,46
23811,15,24
23812,15,2
23813,30,34
23814,15,22
23815,15,16
23816,30,32
23817,30,42
23818,30,31
23819,15,20
23820,30,24
23821,15,16
23822,15,29
23823,15,18
23824,15,13
23825,15,28
23826,15,16
23827,15,16
23828,30,30
23829,30,27
23830,30,29
23831,15,24
23832,15,25
23833,30,23
23834,30,29
23835,15,29
23836,30,25
23837,15,36
23838,15,0
23839,30,45
23840,15,16
23841,30,29
23842,15,38
23843,15,0
23844,15,35
23845,15,20
23846,30,30
23847,15,23
23848,30,31
23849,15,15
23850,15,16
23851,30,27
23852,15,17
23853,30,31
23854,15,16
23855,15,6
23856,30,30
23857,15,14
23858,15,15
23859,15,44
23860,15,24
23861,30,12
23862,15,7
23863,15,15
23864,30,28
23865,30,31
23866,30,36
23867,15,15
23868,15,15
23869,15,16
23870,15,22
23871,90,0
23872,30,30
23873,15,16
23874,15,24
23875,15,16
23876,30,31
23877,15,4
23878,30,34
23879,15,15
23880,15,15
23881,15,11
23882,15,31
23883,15,16
23884,15,14
23885,30,29
23886,30,9
23887,15,24
23888,15,3
23889,15,50
23890,15,15
23891,30,28
23892,15,18
23893,15,12
23894,15,16
23895,15,18
23896,15,15
23897,15,16
23898,15,23
23899,30,37
23900,15,34
23901,15,48
23902,15,13
23903,30,29
23904,15,14
23905,30,25
23906,15,7
23907,15,22
23908,30,32
23909,30,29
23910,15,25
23911,30,31
23912,30,31
23913,15,26
23914,15,14
23915,30,33
23916,15,15
23917,15,16
23918,30,14
23919,30,29
23920,15,19
23921,30,30
23922,15,21
23923,15,7
23924,30,20
23925,30,29
23926,15,14
23927,15,16
23928,15,15
23929,15,16
23930,15,16
23931,15,12
23932,15,22
23933,15,0
23934,30,28
23935,30,47
23936,15,20
23937,15,0
23938,30,30
23939,15,17
23940,15,17
23941,30,31
23942,15,35
23943,30,30
23944,30,30
23945,15,21
23946,15,21
23947,15,16
23948,15,20
23949,30,41
23950,30,16
23951,15,13
23952,15,18
23953,30,9
23954,15,12
23955,15,14
23956,30,30
23957,15,9
23958,15,17
23959,15,35
23960,15,0
23961,15,15
23962,30,28
23963,15,16
23964,30,31
23965,15,19
23966,15,26
23967,15,22
23968,15,36
23969,15,9
23970,30,30
23971,15,21
23972,30,51
23973,15,16
23974,30,33
23975,15,16
23976,15,18
23977,15,20
23978,15,10
23979,30,30
23980,15,22
23981,15,16
23982,30,33
23983,15,18
23984,15,15
23985,15,2
23986,30,31
23987,30,47
23988,15,0
23989,15,15
23990,15,12
23991,15,15
23992,15,17
23993,15,16
23994,30,28
23995,30,35
23996,15,13
23997,30,30
23998,30,30
23999,30,29
24000,30,30
24001,30,34
24002,15,16
24003,15,15
24004,15,16
24005,15,28
24006,15,13
24007,15,17
24008,15,0
24009,15,17
24010,30,41
24011,15,10
24012,15,16
24013,15,15
24014,15,28
24015,15,11
24016,15,24
24017,30,31
24018,30,32
24019,15,15
24020,30,30
24021,15,16
24022,30,30
24023,15,17
24024,15,23
24025,15,11
24026,15,16
24027,30,29
24028,15,17
24029,30,33
24030,15,15
24031,15,16
24032,15,17
24033,15,10
24034,15,0
24035,15,24
24036,30,0
24037,30,26
24038,15,15
24039,15,14
24040,15,35
24041,30,33
24042,15,15
24043,30,20
24044,15,20
24045,30,30
24046,15,7
24047,15,15
24048,15,4
24049,15,17
24050,30,30
24051,30,37
24052,15,16
24053,30,0
24054,15,14
24055,15,36
24056,15,10
24057,15,8
24058,30,31
24059,15,23
24060,15,9
24061,15,49
24062,30,46
24063,15,0
24064,15,32
24065,15,8
24066,30,45
24067,30,35
24068,15,18
24069,15,14
24070,30,42
24071,15,23
24072,30,34
24073,15,25
24074,30,31
24075,15,15
24076,30,29
24077,15,8
24078,15,15
24079,15,16
24080,30,31
24081,30,47
24082,15,33
24083,15,15
24084,15,16
24085,30,24
24086,30,37
24087,15,15
24088,15,10
24089,15,17
24090,15,22
24091,15,16
24092,15,11
24093,15,14
24094,15,14
24095,15,15
24096,15,16
24097,15,18
24098,15,8
24099,15,0
24100,15,17
24101,30,31
24102,15,14
24103,30,31
24104,15,15
24105,30,32
24106,30,43
24107,15,12
24108,15,15
24109,30,35
24110,15,13
24111,30,28
24112,30,33
24113,30,37
24114,15,17
24115,15,9
24116,15,19
24117,15,22
24118,15,16
24119,30,31
24120,15,16
24121,30,29
24122,15,20
24123,30,28
24124,15,16
24125,15,18
24126,15,14
24127,15,15
24128,30,0
24129,15,17
24130,15,17
24131,15,22
24132,15,34
24133,15,9
24134,30,31
24135,30,30
24136,30,30
24137,15,19
24138,15,15
24139,15,11
24140,15,10
24141,30,7
24142,15,0
24143,30,29
24144,30,29
24145,15,29
24146,15,15
24147,30,35
24148,15,24
24149,15,10
24150,30,51
24151,30,41
24152,15,22
24153,15,16
24154,30,26
24155,30,45
24156,30,29
24157,15,43
24158,30,31
24159,15,18
24160,30,30
24161,15,15
24162,15,15
24163,15,18
24164,15,15
24165,15,18
24166,30,35
24167,30,39
24168,15,23
24169,15,18
24170,15,21
24171,30,30
24172,30,30
24173,15,15
24174,30,35
24175,15,34
24176,15,15
24177,15,20
24178,30,0
24179,15,17
24180,30,34
24181,15,26
24182,15,15
24183,15,24
24184,15,19
24185,15,17
24186,15,15
24187,15,15
24188,15,26
24189,15,22
24190,15,33
24191,15,15
24192,30,31
24193,15,15
24194,15,19
24195,15,15
24196,30,30
24197,15,15
24198,30,31
24199,15,17
24200,30,26
24201,15,21
24202,30,40
24203,30,26
24204,15,27
24205,30,35
24206,30,27
24207,15,3
24208,15,20
24209,15,15
24210,15,21
24211,15,15
24212,30,0
24213,15,27
24214,15,16
24215,15,18
24216,30,22
24217,15,15
24218,15,9
24219,15,12
24220,30,30
24221,30,50
24222,30,23
24223,15,15
24224,30,26
24225,90,0
24226,15,14
24227,15,10
24228,15,15
24229,15,42
24230,15,15
24231,15,17
24232,15,20
24233,15,16
24234,15,12
24235,30,14
24236,30,38
24237,15,16
24238,15,16
24239,15,15
24240,30,30
24241,30,5
24242,15,16
24243,30,25
24244,30,30
24245,30,30
24246,30,30
24247,15,27
24248,15,15
24249,30,28
24250,30,33
24251,30,51
24252,30,46
24253,15,17
24254,30,31
24255,30,34
24256,15,17
24257,30,49
24258,15,10
24259,15,15
24260,30,30
24261,15,13
24262,30,30
24263,15,26
24264,30,32
24265,30,3
24266,30,40
24267,15,14
24268,15,16
24269,30,31
24270,30,0
24271,15,12
24272,15,20
24273,30,13
24274,30,31
24275,30,0
24276,15,15
24277,30,19
24278,30,30
24279,15,13
24280,30,34
24281,15,15
24282,30,32
24283,30,32
24284,30,28
24285,15,23
24286,15,15
24287,15,15
24288,30,23
24289,90,14
24290,15,20
24291,15,19
24292,15,1
24293,30,17
24294,15,21
24295,15,16
24296,30,42
24297,15,15
24298,30,31
24299,15,16
24300,15,15
24301,30,30
24302,15,29
24303,15,31
24304,30,34
24305,15,15
24306,15,16
24307,15,32
24308,30,46
24309,15,9
24310,15,15
24311,15,16
24312,15,25
24313,15,15
24314,30,30
24315,15,12
24316,30,31
24317,30,25
24318,15,15
24319,30,40
24320,15,13
24321,30,32
24322,15,18
24323,15,9
24324,30,31
24325,30,12
24326,30,34
24327,15,17
24328,15,9
24329,15,15
24330,90,47
24331,30,28
24332,15,17
24333,15,20
24334,15,16
24335,15,0
24336,15,23
24337,15,11
24338,30,0
24339,30,1
24340,15,16
24341,15,0
24342,15,18
24343,30,0
24344,30,32
24345,30,36
24346,15,25
24347,15,16
24348,30,30
24349,30,24
24350,30,42
24351,30,32
24352,15,18
24353,15,7
24354,15,16
24355,15,34
24356,30,32
24357,15,7
24358,15,16
24359,15,16
24360,15,22
24361,30,12
24362,15,16
24363,30,39
24364,15,13
24365,30,31
24366,30,6
24367,15,17
24368,15,21
24369,15,26
24370,15,16
24371,90,18
24372,15,15
24373,30,35
24374,15,16
24375,15,17
24376,15,11
24377,15,23
24378,30,4
24379,15,15
24380,30,37
24381,15,17
24382,15,16
24383,30,30
24384,30,16
24385,30,29
24386,15,15
24387,15,27
24388,15,21
24389,30,30
24390,15,16
24391,15,0
24392,15,17
24393,15,14
24394,15,14
24395,15,19
24396,30,31
24397,30,30
24398,15,11
24399,15,19
24400,15,18
24401,15,22
24402,15,16
24403,30,51
24404,15,11
24405,30,32
24406,15,4
24407,15,27
24408,30,24
24409,30,26
24410,15,11
24411,15,14
24412,30,29
24413,15,8
24414,30,35
24415,15,9
24416,15,26
24417,15,17
24418,30,21
24419,30,17
24420,15,12
24421,15,15
24422,15,39
24423,15,15
24424,15,15
24425,30,4
24426,15,16
24427,15,42
24428,15,20
24429,30,31
24430,30,37
24431,15,15
24432,15,31
24433,15,15
24434,30,27
24435,15,13
24436,15,16
24437,15,42
24438,30,28
24439,30,31
24440,15,12
24441,15,4
24442,30,31
24443,30,27
24444,30,46
24445,15,16
24446,30,28
24447,30,27
24448,15,18
24449,30,32
24450,30,33
24451,30,6
24452,15,12
24453,15,15
24454,30,48
24455,15,19
24456,30,29
24457,30,32
24458,30,0
24459,30,37
24460,30,0
24461,30,43
24462,30,31
24463,15,20
24464,15,18
24465,15,7
24466,15,16
24467,15,11
24468,15,9
24469,15,12
24470,15,16
24471,15,13
24472,30,27
24473,15,15
24474,15,18
24475,15,35
24476,15,19
24477,15,20
24478,15,16
24479,15,15
24480,15,38
24481,30,51
24482,30,28
24483,15,46
24484,30,33
24485,30,30
24486,30,34
24487,15,27
24488,15,22
24489,15,33
24490,15,39
24491,30,15
24492,15,14
24493,15,0
24494,30,32
24495,15,47
24496,15,15
24497,15,8
24498,15,15
24499,15,26
24500,15,12
24501,30,30
24502,30,33
24503,15,15
24504,30,31
24505,15,20
24506,30,32
24507,15,13
24508,15,18
24509,30,40
24510,15,17
24511,15,18
24512,15,28
24513,15,18
24514,15,10
24515,30,31
24516,30,31
24517,15,18
24518,15,0
24519,15,5
24520,15,16
24521,15,8
24522,15,19
24523,30,20
24524,15,24
24525,15,19
24526,15,0
24527,15,0
24528,15,38
24529,15,16
24530,30,29
24531,30,27
24532,15,17
24533,15,15
24534,30,35
24535,15,2
24536,30,26
24537,15,21
24538,15,19
24539,15,22
24540,30,33
24541,15,16
24542,15,27
24543,30,33
24544,30,32
24545,30,31
24546,30,32
24547,15,15
24548,15,16
24549,30,31
24550,15,6
24551,15,0
24552,30,32
24553,15,15
24554,15,15
24555,30,31
24556,30,31
24557,30,4
24558,30,29
24559,30,45
24560,15,16
24561,30,48
24562,15,22
24563,30,31
24564,15,15
24565,15,4
24566,30,30
24567,15,22
24568,15,18
24569,30,35
24570,30,31
24571,15,16
24572,15,10
24573,15,16
24574,30,33
24575,30,46
24576,30,30
24577,15,16
24578,15,16
24579,15,16
24580,15,27
24581,15,14
24582,30,11
24583,15,15
24584,15,0
24585,15,18
24586,15,14
24587,15,19
24588,30,26
24589,30,2
24590,30,32
24591,15,16
24592,15,25
24593,15,17
24594,15,18
24595,15,21
24596,30,31
24597,30,31
24598,15,16
24599,30,30
24600,15,41
24601,15,15
24602,15,16
24603,30,31
24604,15,18
24605,30,31
24606,30,36
24607,30,32
24608,15,16
24609,30,39
24610,30,35
24611,15,14
24612,15,17
24613,30,27
24614,15,18
24615,30,31
24616,30,31
24617,15,15
24618,30,31
24619,30,31
24620,15,15
24621,30,31
24622,15,18
24623,15,46
24624,30,29
24625,15,16
24626,15,21
24627,30,29
24628,15,16
24629,30,26
24630,30,26
24631,15,12
24632,15,15
24633,15,11
24634,15,28
24635,30,13
24636,15,8
24637,30,30
24638,30,31
24639,15,11
24640,15,16
24641,15,18
24642,15,25
24643,15,7
24644,30,32
24645,30,0
24646,15,50
24647,15,40
24648,15,10
24649,15,14
24650,15,14
24651,15,16
24652,15,17
24653,15,26
24654,15,15
24655,15,16
24656,15,12
24657,15,16
24658,15,16
24659,15,16
24660,15,15
24661,15,15
24662,30,32
24663,30,33
24664,15,25
24665,15,26
24666,15,34
24667,15,47
24668,30,31
24669,30,16
24670,30,33
24671,15,16
24672,15,38
24673,30,31
24674,15,15
24675,15,12
24676,15,17
24677,15,8
24678,30,19
24679,15,16
24680,30,32
24681,15,16
24682,15,9
24683,30,41
24684,15,20
24685,30,2
24686,15,17
24687,15,2
24688,15,17
24689,15,19
24690,15,27
24691,15,15
24692,15,15
24693,15,24
24694,15,16
24695,15,15
24696,15,0
24697,15,45
24698,15,16
24699,15,29
24700,30,33
24701,15,15
24702,15,16
24703,15,16
24704,15,16
24705,15,19
24706,15,15
24707,30,32
24708,15,16
24709,30,30
24710,30,23
24711,30,32
24712,15,16
24713,15,24
24714,30,34
24715,30,31
24716,15,16
24717,30,26
24718,30,47
24719,15,14
24720,30,0
24721,15,18
24722,15,15
24723,15,14
24724,30,21
24725,15,25
24726,30,33
24727,15,19
24728,15,22
24729,15,18
24730,30,35
24731,15,21
24732,30,31
24733,30,28
24734,15,16
24735,30,45
24736,15,23
24737,15,20
24738,30,34
24739,15,19
24740,30,31
24741,15,17
24742,15,17
24743,15,11
24744,15,16
24745,30,1
24746,30,36
24747,15,13
24748,15,20
24749,30,31
24750,15,19
24751,15,20
24752,15,17
24753,15,15
24754,30,31
24755,15,21
24756,30,24
24757,15,17
24758,30,32
24759,15,18
24760,15,40
24761,15,16
24762,30,33
24763,30,31
24764,30,31
24765,15,16
24766,15,16
